claim_id,object,field,value,unit,tenure,tier,area,applies_from,applies_to,source_url,quote,note
reg2023_en_t3,register rate,"Eastern Neighborhoods, Tier 3",29.45,$ / gsf,,,,2023,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2023.pdf,Tier 3: Residential: $29.45/gsf,"Register: Updated as of December 1, 2022, rates effective as of January 1, 2023)"
reg2023_mo_421,register rate,Market and Octavia community improvements,16.55,$ / gsf,,,,2023,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2023.pdf,Section 421 Residential + Non- Residential Residential: $16.55/gsf,"Register: Updated as of December 1, 2022, rates effective as of January 1, 2023)"
reg2023_mo_416_nct,register rate,"Market and Octavia affordable housing fee, NCT",6.63,$ / gsf,,,,2023,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2023.pdf,Section 416 Residential $6.63/sf for NCT,"Register: Updated as of December 1, 2022, rates effective as of January 1, 2023)"
reg2023_mo_416_vnm,register rate,"Market and Octavia affordable housing fee, Van Ness & Market SUD",13.24,$ / gsf,,,,2023,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2023.pdf,Section 416 Residential $6.63/sf for NCT and $13.24/ sf for Van Ness,"Register: Updated as of December 1, 2022, rates effective as of January 1, 2023)"
reg2023_rh_418,register rate,Rincon Hill community infrastructure,15.84,$ / gsf,,,,2023,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2023.pdf,Section 418 Residential $15.84 per gross square foot (Table 418.3A),"Register: Updated as of December 1, 2022, rates effective as of January 1, 2023)"
reg2023_soma_418,register rate,SOMA community stabilization (Rincon Hill),20.15,$ / gsf,,,,2023,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2023.pdf,Community Stabilization Fee Rincon Hill Planning Code Section 418.3(d) Residential $20.15 per gross square foot.,"Register: Updated as of December 1, 2022, rates effective as of January 1, 2023)"
reg2023_vv_420,register rate,Visitacion Valley community facilities,8.43,$ / sf,,,,2023,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2023.pdf,Section 420 Residential $8.43 per square foot,"Register: Updated as of December 1, 2022, rates effective as of January 1, 2023)"
reg2023_bp_422,register rate,Balboa Park community improvements,14.72,$ / gsf,,,,2023,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2023.pdf,Section 422 Residential + Non- Residential Residential: $14.72/gsf,"Register: Updated as of December 1, 2022, rates effective as of January 1, 2023)"
reg2023_tc_4246,register rate,Transit Center open space (base),4.14,$ / gsf,,,,2023,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2023.pdf,Section 424.6 All Residential: $4.14 base fee,"Register: Updated as of December 1, 2022, rates effective as of January 1, 2023)"
reg2023_tc_4247,register rate,Transit Center transportation and street (base),6.55,$ / gsf,,,,2023,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2023.pdf,"Section 424.7 All Includes only columns B, C and D of table 424.7A: Residential: $6.55 base fee","Register: Updated as of December 1, 2022, rates effective as of January 1, 2023)"
reg2023_cs_432,register rate,Central SoMa community services facilities,1.6,$ / gsf,,,,2023,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2023.pdf,Section 432 Residential + Non- Residential Residential: $1.60/gsf,"Register: Updated as of December 1, 2022, rates effective as of January 1, 2023)"
reg2023_cs_433_condo,register rate,"Central SoMa infrastructure, Tier B, condominium",24.54,$ / gsf,,,,2023,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2023.pdf,Tier B - Condominium: $24.54/gsf,"Register: Updated as of December 1, 2022, rates effective as of January 1, 2023)"
reg2023_cs_433_rental,register rate,"Central SoMa infrastructure, Tier B, rental",12.27,$ / gsf,,,,2023,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2023.pdf,Tier B - Rental: $12.27/gsf,"Register: Updated as of December 1, 2022, rates effective as of January 1, 2023)"
reg2023_school,register rate,"School impact fee (SFUSD, Education Code 17620)",3.79,$ / sf,,,,2023,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2023.pdf,Residential per square foot = $3.79,"Register: Updated as of December 1, 2022, rates effective as of January 1, 2023)"
reg2024_incl_psf,register rate,Inclusionary fee per gsf of residential floor area,249.66,$ / gsf x applicable %,,,,2024,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2024.pdf,$249.66 per square foot of Gross Floor Area (as defined in Section 401) of Residential use,"Register: Updated as of December 1, 2023, rates effective as of January 1, 2024)"
reg2024_tsf_21_99,register rate,"Transportation Sustainability Fee, 21--99 units",11.4,$ / gsf,,,,2024,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2024.pdf,21-99 Units: $11.40 per gross sq. ft.,"Register: Updated as of December 1, 2023, rates effective as of January 1, 2024)"
reg2024_tsf_100,register rate,"Transportation Sustainability Fee, 100+ units",12.87,$ / gsf,,,,2024,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2024.pdf,>99 Units: $12.87 per gross sq. ft.,"Register: Updated as of December 1, 2023, rates effective as of January 1, 2024)"
reg2024_cc_1_9,register rate,"Child care fee, residential, 1--9 units",1.36,$ / gsf,,,,2024,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2024.pdf,1-9 Units: $1.36 per square foot,"Register: Updated as of December 1, 2023, rates effective as of January 1, 2024)"
reg2024_cc_10,register rate,"Child care fee, residential, 10+ units",2.69,$ / gsf,,,,2024,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2024.pdf,10 Units and Above: $2.69 per square foot,"Register: Updated as of December 1, 2023, rates effective as of January 1, 2024)"
reg2024_en_t1,register rate,"Eastern Neighborhoods, Tier 1",15.01,$ / gsf,,,,2024,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2024.pdf,Tier 1: Residential: $15.01/gsf,"Register: Updated as of December 1, 2023, rates effective as of January 1, 2024)"
reg2024_en_t2,register rate,"Eastern Neighborhoods, Tier 2",22.52,$ / gsf,,,,2024,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2024.pdf,Tier 2: Residential: $22.52/gsf,"Register: Updated as of December 1, 2023, rates effective as of January 1, 2024)"
reg2024_en_t3,register rate,"Eastern Neighborhoods, Tier 3",30.04,$ / gsf,,,,2024,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2024.pdf,Tier 3: Residential: $30.04/gsf,"Register: Updated as of December 1, 2023, rates effective as of January 1, 2024)"
reg2024_mo_421,register rate,Market and Octavia community improvements,16.88,$ / gsf,,,,2024,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2024.pdf,Section 421 Residential + Non- Residential Residential: $16.88/gsf,"Register: Updated as of December 1, 2023, rates effective as of January 1, 2024)"
reg2024_mo_416_nct,register rate,"Market and Octavia affordable housing fee, NCT",6.76,$ / gsf,,,,2024,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2024.pdf,Section 416 Residential $6.76/sf for NCT,"Register: Updated as of December 1, 2023, rates effective as of January 1, 2024)"
reg2024_mo_416_vnm,register rate,"Market and Octavia affordable housing fee, Van Ness & Market SUD",13.5,$ / gsf,,,,2024,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2024.pdf,Section 416 Residential $6.76/sf for NCT and $13.50/ sf for Van Ness,"Register: Updated as of December 1, 2023, rates effective as of January 1, 2024)"
reg2024_rh_418,register rate,Rincon Hill community infrastructure,16.16,$ / gsf,,,,2024,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2024.pdf,Section 418 Residential $16.16 per gross square foot (Table 418.3A),"Register: Updated as of December 1, 2023, rates effective as of January 1, 2024)"
reg2024_soma_418,register rate,SOMA community stabilization (Rincon Hill),20.55,$ / gsf,,,,2024,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2024.pdf,Community Stabilization Fee Rincon Hill Planning Code Section 418.3(d) Residential $20.55 per gross square foot.,"Register: Updated as of December 1, 2023, rates effective as of January 1, 2024)"
reg2024_vv_420,register rate,Visitacion Valley community facilities,8.6,$ / sf,,,,2024,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2024.pdf,Section 420 Residential $8.60 per square foot,"Register: Updated as of December 1, 2023, rates effective as of January 1, 2024)"
reg2024_bp_422,register rate,Balboa Park community improvements,15.01,$ / gsf,,,,2024,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2024.pdf,Section 422 Residential + Non- Residential Residential: $15.01/gsf,"Register: Updated as of December 1, 2023, rates effective as of January 1, 2024)"
reg2024_tc_4246,register rate,Transit Center open space (base),4.22,$ / gsf,,,,2024,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2024.pdf,Section 424.6 All Residential: $4.22 base fee,"Register: Updated as of December 1, 2023, rates effective as of January 1, 2024)"
reg2024_tc_4247,register rate,Transit Center transportation and street (base),6.68,$ / gsf,,,,2024,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2024.pdf,"Section 424.7 All Includes only columns B, C and D of table 424.7A: Residential: $6.68 base fee","Register: Updated as of December 1, 2023, rates effective as of January 1, 2024)"
reg2024_cs_432,register rate,Central SoMa community services facilities,1.63,$ / gsf,,,,2024,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2024.pdf,Section 432 Residential + Non- Residential Residential: $1.63/gsf,"Register: Updated as of December 1, 2023, rates effective as of January 1, 2024)"
reg2024_cs_433_condo,register rate,"Central SoMa infrastructure, Tier B, condominium",25.03,$ / gsf,,,,2024,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2024.pdf,Tier B - Condominium: $25.03/gsf,"Register: Updated as of December 1, 2023, rates effective as of January 1, 2024)"
reg2024_cs_433_rental,register rate,"Central SoMa infrastructure, Tier B, rental",12.52,$ / gsf,,,,2024,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2024.pdf,Tier B - Rental: $12.52/gsf,"Register: Updated as of December 1, 2023, rates effective as of January 1, 2024)"
reg2024_school,register rate,"School impact fee (SFUSD, Education Code 17620)",3.79,$ / sf,,,,2024,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2024.pdf,Residential per square foot = $3.79,"Register: Updated as of December 1, 2023, rates effective as of January 1, 2024)"
reg2025_incl_psf,register rate,Inclusionary fee per gsf of residential floor area,249.66,$ / gsf x applicable %,,,,2025,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2025.pdf,$249.66 per square foot of Gross Floor Area (as defined in Section 401) of Residential use,"Register: Updated as of October 27, 2025, rates effective as of January 1, 2025)"
reg2025_tsf_21_99,register rate,"Transportation Sustainability Fee, 21--99 units",11.63,$ / gsf,,,,2025,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2025.pdf,21-99 Units: $11.63 per gross sq. ft.,"Register: Updated as of October 27, 2025, rates effective as of January 1, 2025)"
reg2025_tsf_100,register rate,"Transportation Sustainability Fee, 100+ units",13.13,$ / gsf,,,,2025,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2025.pdf,>99 Units: $13.13 per gross sq. ft.,"Register: Updated as of October 27, 2025, rates effective as of January 1, 2025)"
reg2025_cc_1_9,register rate,"Child care fee, residential, 1--9 units",1.39,$ / gsf,,,,2025,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2025.pdf,1-9 Units: $1.39 per square foot,"Register: Updated as of October 27, 2025, rates effective as of January 1, 2025)"
reg2025_cc_10,register rate,"Child care fee, residential, 10+ units",2.74,$ / gsf,,,,2025,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2025.pdf,10 Units and Above: $2.74 per square foot,"Register: Updated as of October 27, 2025, rates effective as of January 1, 2025)"
reg2025_en_t1,register rate,"Eastern Neighborhoods, Tier 1",15.31,$ / gsf,,,,2025,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2025.pdf,Tier 1: Residential: $15.31/gsf,"Register: Updated as of October 27, 2025, rates effective as of January 1, 2025)"
reg2025_en_t2,register rate,"Eastern Neighborhoods, Tier 2",22.97,$ / gsf,,,,2025,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2025.pdf,Tier 2: Residential: $22.97/gsf,"Register: Updated as of October 27, 2025, rates effective as of January 1, 2025)"
reg2025_en_t3,register rate,"Eastern Neighborhoods, Tier 3",30.64,$ / gsf,,,,2025,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2025.pdf,Tier 3: Residential: $30.64/gsf,"Register: Updated as of October 27, 2025, rates effective as of January 1, 2025)"
reg2025_mo_421,register rate,Market and Octavia community improvements,17.22,$ / gsf,,,,2025,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2025.pdf,Section 421 Residential + Non- Residential Residential: $17.22/gsf,"Register: Updated as of October 27, 2025, rates effective as of January 1, 2025)"
reg2025_mo_416_nct,register rate,"Market and Octavia affordable housing fee, NCT",6.9,$ / gsf,,,,2025,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2025.pdf,Section 416 Residential $6.90/sf for NCT,"Register: Updated as of October 27, 2025, rates effective as of January 1, 2025)"
reg2025_mo_416_vnm,register rate,"Market and Octavia affordable housing fee, Van Ness & Market SUD",13.77,$ / gsf,,,,2025,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2025.pdf,Section 416 Residential $6.90/sf for NCT and $13.77/ sf for Van Ness,"Register: Updated as of October 27, 2025, rates effective as of January 1, 2025)"
reg2025_rh_418,register rate,Rincon Hill community infrastructure,16.48,$ / gsf,,,,2025,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2025.pdf,Section 418 Residential $16.48 per gross square foot (Table 418.3A),"Register: Updated as of October 27, 2025, rates effective as of January 1, 2025)"
reg2025_soma_418,register rate,SOMA community stabilization (Rincon Hill),20.96,$ / gsf,,,,2025,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2025.pdf,Community Stabilization Fee Rincon Hill Planning Code Section 418.3(d) Residential $20.96 per gross square foot.,"Register: Updated as of October 27, 2025, rates effective as of January 1, 2025)"
reg2025_vv_420,register rate,Visitacion Valley community facilities,8.77,$ / sf,,,,2025,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2025.pdf,Section 420 Residential $8.77 per square foot,"Register: Updated as of October 27, 2025, rates effective as of January 1, 2025)"
reg2025_bp_422,register rate,Balboa Park community improvements,15.31,$ / gsf,,,,2025,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2025.pdf,Section 422 Residential + Non- Residential Residential: $15.31/gsf,"Register: Updated as of October 27, 2025, rates effective as of January 1, 2025)"
reg2025_tc_4246,register rate,Transit Center open space (base),4.3,$ / gsf,,,,2025,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2025.pdf,Section 424.6 All Residential: $4.30 base fee,"Register: Updated as of October 27, 2025, rates effective as of January 1, 2025)"
reg2025_tc_4247,register rate,Transit Center transportation and street (base),6.81,$ / gsf,,,,2025,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2025.pdf,"Section 424.7 All Includes only columns B, C and D of table 424.7A: Residential: $6.81 base fee","Register: Updated as of October 27, 2025, rates effective as of January 1, 2025)"
reg2025_cs_432,register rate,Central SoMa community services facilities,1.66,$ / gsf,,,,2025,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2025.pdf,Section 432 Residential + Non- Residential Residential: $1.66/gsf,"Register: Updated as of October 27, 2025, rates effective as of January 1, 2025)"
reg2025_cs_433_condo,register rate,"Central SoMa infrastructure, Tier B, condominium",25.53,$ / gsf,,,,2025,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2025.pdf,Tier B - Condominium: $25.53/gsf,"Register: Updated as of October 27, 2025, rates effective as of January 1, 2025)"
reg2025_cs_433_rental,register rate,"Central SoMa infrastructure, Tier B, rental",12.77,$ / gsf,,,,2025,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2025.pdf,Tier B - Rental: $12.77/gsf,"Register: Updated as of October 27, 2025, rates effective as of January 1, 2025)"
reg2025_school,register rate,"School impact fee (SFUSD, Education Code 17620)",3.79,$ / sf,,,,2025,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule-2025.pdf,Residential per square foot = $3.79,"Register: Updated as of October 27, 2025, rates effective as of January 1, 2025)"
reg2026_incl_psf,register rate,Inclusionary fee per gsf of residential floor area,249.66,$ / gsf x applicable %,,,,2026,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,$249.66 per square foot of Gross Floor Area (as defined in Section 401) of Residential use,"Register: Effective January 1, 2026"
reg2026_tsf_21_99,register rate,"Transportation Sustainability Fee, 21--99 units",11.86,$ / gsf,,,,2026,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,21-99 Units: $11.86 per gross sq. ft.,"Register: Effective January 1, 2026"
reg2026_tsf_100,register rate,"Transportation Sustainability Fee, 100+ units",13.39,$ / gsf,,,,2026,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,>99 Units: $13.39 per gross sq. ft.,"Register: Effective January 1, 2026"
reg2026_cc_1_9,register rate,"Child care fee, residential, 1--9 units",1.41,$ / gsf,,,,2026,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,1-9 Units: $1.41 per square foot,"Register: Effective January 1, 2026"
reg2026_cc_10,register rate,"Child care fee, residential, 10+ units",2.8,$ / gsf,,,,2026,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,10 Units and Above: $2.80 per square foot,"Register: Effective January 1, 2026"
reg2026_en_t1,register rate,"Eastern Neighborhoods, Tier 1",15.62,$ / gsf,,,,2026,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Tier 1: Residential: $15.62/gsf,"Register: Effective January 1, 2026"
reg2026_en_t2,register rate,"Eastern Neighborhoods, Tier 2",23.43,$ / gsf,,,,2026,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Tier 2: Residential: $23.43/gsf,"Register: Effective January 1, 2026"
reg2026_en_t3,register rate,"Eastern Neighborhoods, Tier 3",31.24,$ / gsf,,,,2026,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Tier 3: Residential: $31.24/gsf,"Register: Effective January 1, 2026"
reg2026_mo_421,register rate,Market and Octavia community improvements,17.57,$ / gsf,,,,2026,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Section 421 Residential + Non- Residential Residential: $17.57/gsf,"Register: Effective January 1, 2026"
reg2026_mo_416_nct,register rate,"Market and Octavia affordable housing fee, NCT",7.03,$ / gsf,,,,2026,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Section 416 Residential $7.03/sf for NCT,"Register: Effective January 1, 2026"
reg2026_mo_416_vnm,register rate,"Market and Octavia affordable housing fee, Van Ness & Market SUD",14.06,$ / gsf,,,,2026,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Section 416 Residential $7.03/sf for NCT and $14.06/ sf for Van Ness,"Register: Effective January 1, 2026"
reg2026_rh_418,register rate,Rincon Hill community infrastructure,16.79,$ / gsf,,,,2026,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Section 418 Residential $16.79 per gross square foot (Table 418.3A),"Register: Effective January 1, 2026"
reg2026_soma_418,register rate,SOMA community stabilization (Rincon Hill),21.38,$ / gsf,,,,2026,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Community Stabilization Fee Rincon Hill Planning Code Section 418.3(d) Residential $21.38 per gross square foot.,"Register: Effective January 1, 2026"
reg2026_vv_420,register rate,Visitacion Valley community facilities,8.94,$ / sf,,,,2026,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Section 420 Residential $8.94 per square foot,"Register: Effective January 1, 2026"
reg2026_bp_422,register rate,Balboa Park community improvements,15.62,$ / gsf,,,,2026,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Section 422 Residential + Non- Residential Residential: $15.62/gsf,"Register: Effective January 1, 2026"
reg2026_tc_4246,register rate,Transit Center open space (base),4.39,$ / gsf,,,,2026,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Section 424.6 All Residential: $4.39 base fee,"Register: Effective January 1, 2026"
reg2026_tc_4247,register rate,Transit Center transportation and street (base),6.95,$ / gsf,,,,2026,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,"Section 424.7 All Includes only columns B, C and D of table 424.7A: Residential: $6.95 base fee","Register: Effective January 1, 2026"
reg2026_cs_432,register rate,Central SoMa community services facilities,1.7,$ / gsf,,,,2026,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Section 432 Residential + Non- Residential Residential: $1.70/gsf,"Register: Effective January 1, 2026"
reg2026_cs_433_condo,register rate,"Central SoMa infrastructure, Tier B, condominium",26.04,$ / gsf,,,,2026,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Tier B - Condominium: $26.04/gsf,"Register: Effective January 1, 2026"
reg2026_cs_433_rental,register rate,"Central SoMa infrastructure, Tier B, rental",13.03,$ / gsf,,,,2026,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Tier B - Rental: $13.03/gsf,"Register: Effective January 1, 2026"
reg2026_school,register rate,"School impact fee (SFUSD, Education Code 17620)",3.79,$ / sf,,,,2026,,https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,Residential per square foot = $3.79,"Register: Effective January 1, 2026"
